Scenario,Output,AETR,LACA,HECO,CAPA,HOVI,TRAL,GITR,NAJE,DICA,UNK,AGHE,DEVA,GRCA,LOHO,RACA,ERNU,LIBI,LOWR,TRFU,VIDO,SUM,Mean
Goatgrass,plantsf,7.323831332,1.324409108,0.681447052,1.216739999,0.829935105,2.782355627,0.153640064,0.682908177,0.424950979,0.002663157,0.63354967,0.118474743,0.187248803,0.124310519,0.070066228,0.001711128,0.098124478,0.85571301,0.0019799,0.001666446,10.19189419,0.536415484
Goatgrass,plantsf,7.310706464,1.303233902,0.67016355,1.194665509,0.814978087,2.754883555,0.151231989,0.673935894,0.417845862,0.002248779,0.622821815,0.116416284,0.184189644,0.122359465,0.068081092,0.001671422,0.096165142,0.845824335,0.001510998,0.001792002,10.04401933,0.528632596
Goatgrass,plantsf,7.39757479,1.30353479,0.667342347,1.195267118,0.809888847,2.708248061,0.150403142,0.669407708,0.416810142,0.001860016,0.61928134,0.115728163,0.183302909,0.121769903,0.066824139,0.001268394,0.095885109,0.83772109,0.002290725,0.001512336,9.968346279,0.524649804
Goatgrass,plantsf,7.30519536,1.320102396,0.676770871,1.213097302,0.821155532,2.763201504,0.152549775,0.679260182,0.422515711,0.001905038,0.627477427,0.117129184,0.185901413,0.1235112,0.068938344,0.00199687,0.0974983,0.851076013,0.001771582,0.001265919,10.12712456,0.533006556
Goatgrass,plantsf,7.326616731,1.32374994,0.680744341,1.217440214,0.827056109,2.79347017,0.153628594,0.682105352,0.424759136,0.002605541,0.631689943,0.118420447,0.186815462,0.124386169,0.070150068,0.001289239,0.098054048,0.858897343,0.001437957,0.002052863,10.19875294,0.53677647
Goatgrass,plantsf,7.329651428,1.299655699,0.665634018,1.195390392,0.811555806,2.733039271,0.150392532,0.669115812,0.416077456,0.001853595,0.618962948,0.116055654,0.18318709,0.121693522,0.066497661,0.001838757,0.095708646,0.839872519,0.001420089,0.001608021,9.989559486,0.525766289
Goatgrass,plantsf,7.371203612,1.308587021,0.672297954,1.198476213,0.819498274,2.747468221,0.15166671,0.673933554,0.420113177,0.001966489,0.624122087,0.11695006,0.184626615,0.122837678,0.069149079,0.001521652,0.096554483,0.848919847,0.002064873,0.0013714,10.06212539,0.529585547
Goatgrass,plantsf,7.332920919,1.311041069,0.676571016,1.207288192,0.822704637,2.771298799,0.152521417,0.678696798,0.422662666,0.002191178,0.627347802,0.117525339,0.185795194,0.123449722,0.069278065,0.001445881,0.097520233,0.852885567,0.001953818,0.001903066,10.12408046,0.53284634
Goatgrass,plantsf,7.301948258,1.339638484,0.68572429,1.229740913,0.834589949,2.784520655,0.15467783,0.688330799,0.427949231,0.001641353,0.636691942,0.119163455,0.188231368,0.125212897,0.069413611,0.00194627,0.09892666,0.862855936,0.002112468,0.001377985,10.2527461,0.539618216
Goatgrass,plantsf,7.344011069,1.30778366,0.673067621,1.205097415,0.820901711,2.759778917,0.152161807,0.677533679,0.421475581,0.002809925,0.627052241,0.116987665,0.185508777,0.123172031,0.069154344,0.001500511,0.096937277,0.851067448,0.001467576,0.001630832,10.09508902,0.531320475
Goatgrass,plantsf,7.270214411,1.316631471,0.675358679,1.208698781,0.821100439,2.763306912,0.152053733,0.676013554,0.421479152,0.001903914,0.626977693,0.117219662,0.185542943,0.123153736,0.068888909,0.001381257,0.096712142,0.849499051,0.002089885,0.001935041,10.10994695,0.532102471
Goatgrass,plantsf,7.338332989,1.322957027,0.677853559,1.214708646,0.825702097,2.758895236,0.152925898,0.681668964,0.423129521,0.002071562,0.629738445,0.117943235,0.186162974,0.123845996,0.06982235,0.001886197,0.097583758,0.853098546,0.001392545,0.00192948,10.14331604,0.533858739
Goatgrass,plantsf,7.365677668,1.304056454,0.668617029,1.193366579,0.813585372,2.733416715,0.150681056,0.67004668,0.417223284,0.002353152,0.61969565,0.115807941,0.183575307,0.121985902,0.06731684,0.001691994,0.096148762,0.840489285,0.001586282,0.001547361,10.00319164,0.526483771
Goatgrass,plantsf,7.39759094,1.302692172,0.669755804,1.201501475,0.815801476,2.723429177,0.151238803,0.673639157,0.419012443,0.001867355,0.623490108,0.116587535,0.184101365,0.122448382,0.067591745,0.001434924,0.096692647,0.845835665,0.002115325,0.001403368,10.02063893,0.527402049
Goatgrass,plantsf,7.310330678,1.334524709,0.683674518,1.223938894,0.833307928,2.792455864,0.154498752,0.687978063,0.427015141,0.001853851,0.6370926,0.11918253,0.188368507,0.125051729,0.069402666,0.001530538,0.098541898,0.8628741,0.001906354,0.001681246,10.24487989,0.539204205
Goatgrass,plantsf,7.290924565,1.325500513,0.680807717,1.222064219,0.830557816,2.787975522,0.153771765,0.682599483,0.425867895,0.00211139,0.634035943,0.11851535,0.186826318,0.124372403,0.06994336,0.001383638,0.097923256,0.857617247,0.001423604,0.001781242,10.20507868,0.537109404
Goatgrass,plantsf,7.329647245,1.297542793,0.664244171,1.190965552,0.808722114,2.71901655,0.149907305,0.667419098,0.415150186,0.002229924,0.617651677,0.115105661,0.181926012,0.121389594,0.067599048,0.001287952,0.095785672,0.835030198,0.002097727,0.001515123,9.954586356,0.523925598
Goatgrass,plantsf,7.344276841,1.336569927,0.68760855,1.229433725,0.839161879,2.803339799,0.155251655,0.691621403,0.429981309,0.001569248,0.640292305,0.119601526,0.188988779,0.125694819,0.069347366,0.001775518,0.098775618,0.867141255,0.002385795,0.001954508,10.29049498,0.541604999
Goatgrass,plantsf,7.343847601,1.297216086,0.666734054,1.195232848,0.811381388,2.734994768,0.150443954,0.670227212,0.416702129,0.002459889,0.620237095,0.115901152,0.183021993,0.121813021,0.068475434,0.001436636,0.095816444,0.839302961,0.001974473,0.001636364,9.9950079,0.526053047
Goatgrass,plantsf,7.278654258,1.320522404,0.676862401,1.210580943,0.820709092,2.77191131,0.152499118,0.678752653,0.422636772,0.001635096,0.628445198,0.117631924,0.185727877,0.123441676,0.069755409,0.001515931,0.097575208,0.852488591,0.00217622,0.001605488,10.13647331,0.533498595
Goatgrass,plantsf,7.346432584,1.328832044,0.678981104,1.221083989,0.826551422,2.774552977,0.153534175,0.681807483,0.424864265,0.001917744,0.633042463,0.118374559,0.18702908,0.124283253,0.069936813,0.001441868,0.098011585,0.856147341,0.002017634,0.001584737,10.18399454,0.535999712
Goatgrass,plantsf,7.287663668,1.328005191,0.683927529,1.223000565,0.831489655,2.800092137,0.154316017,0.687795946,0.426900054,0.002208332,0.636082602,0.118940365,0.18793084,0.124817627,0.069795259,0.001374909,0.098552334,0.86308735,0.001625234,0.001933795,10.24187574,0.539046092
Goatgrass,plantsf,7.299464976,1.333139354,0.684171799,1.220791487,0.829969109,2.808998399,0.154221462,0.684886951,0.427292675,0.001762891,0.634079954,0.118533291,0.187851914,0.124789413,0.06877069,0.001738185,0.098390296,0.859134976,0.001653491,0.001434061,10.2416104,0.539032126
Goatgrass,plantsf,7.352247536,1.322365086,0.681931362,1.219572441,0.831134563,2.787333131,0.153846956,0.685187235,0.425529192,0.001771885,0.633091757,0.118574715,0.187100987,0.124524628,0.069985581,0.001663933,0.098296862,0.857100793,0.002172765,0.002216543,10.20340042,0.537021074
Goatgrass,plantsf,7.360797259,1.341112952,0.690411429,1.233104408,0.840272693,2.804638626,0.155654915,0.693893788,0.430864004,0.002197216,0.64069469,0.119929355,0.189600716,0.126010169,0.071281934,0.001624276,0.099579621,0.867730044,0.001871435,0.001521361,10.31199363,0.542736507
Goatgrass,plantsf,7.318724373,1.304114273,0.669023357,1.19569334,0.811931671,2.745013895,0.150726089,0.671023305,0.416896285,0.001966679,0.621556952,0.115942432,0.183794022,0.122058337,0.067244317,0.001602391,0.095991289,0.83917074,0.002031432,0.001397244,10.01717805,0.527219897
Goatgrass,plantsf,7.265049827,1.328005034,0.680801318,1.219249836,0.829692033,2.801415337,0.153740725,0.685328693,0.425294518,0.00170362,0.634422894,0.118550003,0.186898495,0.124521306,0.069762559,0.001705734,0.098149025,0.860008355,0.001710091,0.001888181,10.22284776,0.538044619
Goatgrass,plantsf,7.379030835,1.31911842,0.679522332,1.211545453,0.827373457,2.779574353,0.153340952,0.68187889,0.424241326,0.00275117,0.630813885,0.118250057,0.186688964,0.124110646,0.070635994,0.001156373,0.097869182,0.856435316,0.001523574,0.001748393,10.16857873,0.535188354
Goatgrass,plantsf,7.337906421,1.30350037,0.666387431,1.193319938,0.812555148,2.729566044,0.150587368,0.668953086,0.416159598,0.002507249,0.620698166,0.115852569,0.183129577,0.121806309,0.068065191,0.00127203,0.095910292,0.841205737,0.001631926,0.002189598,9.995297628,0.526068296
Goatgrass,plantsf,7.358166359,1.331318504,0.684825554,1.221974347,0.831768124,2.774031453,0.154399338,0.68811824,0.426819072,0.001667401,0.636890146,0.119106682,0.188080679,0.124946717,0.070751794,0.001391027,0.098567649,0.862254775,0.001838732,0.002009095,10.22075933,0.537934701
Goatgrass,plantsf,7.388443544,1.335191239,0.682629752,1.219148135,0.831003972,2.780312683,0.154331871,0.685848957,0.426558885,0.002132918,0.634957735,0.119120855,0.187562324,0.124886909,0.070601203,0.001248619,0.098421831,0.858638641,0.002404188,0.001386373,10.21638709,0.537704584
Goatgrass,plantsf,7.339347152,1.324264964,0.681074815,1.216426121,0.830344543,2.795163471,0.15380066,0.683250957,0.425446097,0.00247618,0.632826267,0.118450281,0.18724679,0.124439828,0.069177193,0.001477706,0.098207304,0.858866271,0.001460864,0.001339605,10.20573992,0.537144206
Goatgrass,plantsf,7.35422044,1.338269629,0.687991541,1.227154881,0.835732141,2.78095573,0.155061991,0.690525876,0.429499474,0.001991819,0.637952336,0.119519343,0.189107668,0.125456547,0.070356002,0.001560063,0.098801876,0.866721054,0.001834159,0.002224425,10.26071655,0.540037713
Goatgrass,plantsf,7.37666277,1.305333318,0.670214002,1.196567836,0.815786642,2.73443867,0.151288818,0.671697344,0.418460705,0.001742868,0.623689442,0.116317825,0.184375154,0.122415907,0.06883574,0.001697526,0.09631999,0.843527533,0.00240342,0.002220284,10.02733302,0.52775437
Goatgrass,plantsf,7.417017732,1.332780369,0.684845526,1.223098247,0.831873049,2.788947858,0.154693665,0.687088627,0.428035759,0.001751209,0.635844637,0.119317263,0.188320706,0.125183308,0.069490376,0.001554008,0.098649242,0.861334026,0.001766244,0.001353203,10.23592732,0.538733017
Goatgrass,plantsf,7.325490596,1.33676747,0.685739627,1.225575661,0.836397838,2.787903713,0.154900537,0.68990337,0.428704223,0.001811041,0.637579707,0.119042268,0.188683569,0.125367444,0.069283953,0.001655355,0.098940274,0.866150226,0.001535984,0.001706797,10.25764906,0.539876266
Goatgrass,plantsf,7.300611774,1.326190554,0.681888644,1.219539683,0.828649024,2.805306714,0.153751869,0.683865674,0.426269539,0.002215849,0.633300307,0.118408383,0.187467096,0.124563673,0.068202981,0.001295298,0.09751804,0.856716704,0.002070042,0.001482092,10.21870217,0.53782643
Goatgrass,plantsf,7.402122255,1.338502779,0.68938545,1.231505024,0.839978128,2.793096406,0.155617547,0.69099211,0.431153948,0.002351692,0.641181776,0.119966522,0.189578111,0.125899144,0.070596253,0.001250953,0.099115334,0.867415548,0.001658118,0.002167004,10.29141185,0.541653255
Goatgrass,plantsf,7.333191464,1.295231997,0.667710141,1.1890317,0.810490881,2.73875176,0.150465741,0.670182194,0.416838281,0.001640746,0.61917859,0.115507473,0.183032044,0.121770379,0.068571547,0.0014061,0.095822905,0.840811059,0.002036672,0.002016189,9.990496399,0.5258156
Goatgrass,plantsf,7.329096915,1.329477751,0.681645807,1.215861014,0.829333851,2.77810503,0.153758238,0.683618278,0.425710459,0.002621373,0.633590171,0.11863039,0.187608883,0.124491231,0.070517955,0.001476138,0.098305896,0.859305432,0.001993598,0.002129916,10.19818141,0.53674639
Goatgrass,plantsf,7.360442266,1.312215171,0.674843149,1.206287448,0.822842035,2.754438513,0.152352133,0.678067075,0.422150572,0.002131355,0.62759751,0.117176974,0.185541336,0.123328132,0.067770392,0.001314498,0.09714626,0.850748015,0.002059843,0.001333419,10.09934383,0.531544412
Goatgrass,plantsf,7.364206018,1.292060047,0.663346512,1.183419218,0.806020087,2.712247057,0.149410865,0.665002679,0.413796314,0.002511168,0.61565734,0.115332051,0.181951354,0.120994635,0.067507126,0.001656969,0.095261156,0.833329311,0.001827724,0.001758373,9.923089986,0.522267894
Goatgrass,plantsf,7.353635671,1.295629929,0.664476362,1.190731614,0.81053372,2.71147733,0.150136506,0.66856296,0.415608213,0.002134923,0.619014985,0.115797368,0.182983566,0.121487396,0.067544042,0.001321068,0.095451399,0.838982834,0.00162053,0.002009875,9.955504622,0.523973927
Goatgrass,plantsf,7.35225419,1.339997067,0.687948273,1.226821957,0.837376223,2.796525694,0.155271094,0.692079212,0.429248097,0.001664122,0.639717962,0.119649498,0.189234534,0.125699236,0.071010417,0.001643346,0.098878671,0.866233896,0.001442094,0.001554558,10.28199595,0.541157682
Goatgrass,plantsf,7.357601677,1.316145497,0.67570058,1.213201762,0.824300156,2.758393219,0.152667843,0.67995971,0.422676856,0.002102933,0.629348411,0.11784636,0.185623707,0.123652701,0.069289281,0.001336827,0.09727601,0.850086955,0.001845333,0.00216716,10.1236213,0.532822174
Goatgrass,plantsf,7.315190981,1.329627974,0.681963368,1.218990765,0.830581245,2.781230066,0.15394059,0.68495756,0.42570923,0.001756251,0.634729757,0.118776996,0.187414965,0.124529216,0.070268924,0.001808741,0.098487371,0.860228566,0.002060784,0.00211047,10.20917284,0.537324886
Goatgrass,plantsf,7.403260429,1.305778759,0.669490247,1.191310499,0.812540951,2.715989779,0.150754618,0.671897499,0.418034717,0.00189045,0.620767442,0.116225233,0.183127879,0.122100543,0.067762111,0.001318757,0.096090838,0.840384426,0.001980694,0.001326343,9.988771784,0.525724831
Goatgrass,plantsf,7.328831218,1.3029473,0.669268217,1.193814988,0.813061296,2.730372966,0.150800281,0.671985247,0.417768607,0.001779637,0.621973094,0.115975508,0.183793839,0.122111618,0.069307992,0.001278511,0.096329608,0.842553476,0.001918956,0.001457485,10.00849863,0.526763086
Goatgrass,plantsf,7.328893328,1.290728233,0.663221816,1.185111474,0.806289131,2.708323553,0.149403994,0.66469328,0.414043518,0.001776962,0.61652177,0.114859466,0.18158884,0.120959192,0.066013943,0.00126075,0.095515741,0.83580117,0.001478844,0.00151715,9.919108829,0.522058359
Goatgrass,plantsf,7.303093068,1.319753127,0.679344808,1.219727352,0.827762879,2.789921,0.153461185,0.681799039,0.424975223,0.002319899,0.632163813,0.118085237,0.186771181,0.124223982,0.069724345,0.00169805,0.097617718,0.858041929,0.00191361,0.001402149,10.19070653,0.536352975
Goatgrass,plantsf,7.353543874,1.329405919,0.6847608,1.224956264,0.83528914,2.782295522,0.154583189,0.688871502,0.428424395,0.002679608,0.637726043,0.118990044,0.188778517,0.125218012,0.069680523,0.001167493,0.098877637,0.865113422,0.001565893,0.00190571,10.24028963,0.538962612
Goatgrass,plantsf,7.329723115,1.309955009,0.670685474,1.203134734,0.816894216,2.747857301,0.151454028,0.67519141,0.419071328,0.001871829,0.624559827,0.116711635,0.184714333,0.12257994,0.06945693,0.001675206,0.096491696,0.844168112,0.001735131,0.002230656,10.0604388,0.529496779
Goatgrass,plantsf,7.319255413,1.295057748,0.666277882,1.187699364,0.810995689,2.736839225,0.150040331,0.66719115,0.415549737,0.002082988,0.618207883,0.115552691,0.182891557,0.121442819,0.066711336,0.001123219,0.095910446,0.836859552,0.002119589,0.002010587,9.974563792,0.524977042
Goatgrass,plantsf,7.350773492,1.295418698,0.666251651,1.189996925,0.811041214,2.7151104,0.150098318,0.668708602,0.415878145,0.002414562,0.617355509,0.115488944,0.182893942,0.121444379,0.06768145,0.001935245,0.095382468,0.837112003,0.002019155,0.001455983,9.957687595,0.524088821
Goatgrass,plantsf,7.298745409,1.333256455,0.683821304,1.223880344,0.83229718,2.808315897,0.154565526,0.68797682,0.427638359,0.002571913,0.636614413,0.11942316,0.188319653,0.125059973,0.069821763,0.001364942,0.098556225,0.863474348,0.001525083,0.001778545,10.2602619,0.540013784
Goatgrass,plantsf,7.299185791,1.31301641,0.672630691,1.205622532,0.816962021,2.758220304,0.151743243,0.675085234,0.420486501,0.001942716,0.626243585,0.117006869,0.185093093,0.122832949,0.069509946,0.001536457,0.096946581,0.847753763,0.001352834,0.002190537,10.08617627,0.530851382
Goatgrass,plantsf,7.380275998,1.327649824,0.681803255,1.220927213,0.828200612,2.771506024,0.153864851,0.683695003,0.425786924,0.001741042,0.633006039,0.118659938,0.187476847,0.124554143,0.069801154,0.001949261,0.098273327,0.859743627,0.002058836,0.00133236,10.19203028,0.536422646
Goatgrass,plantsf,7.338579202,1.321369447,0.676167795,1.212572968,0.822019276,2.759033366,0.152646574,0.680083675,0.422157721,0.002603936,0.6300434,0.117776624,0.186002033,0.123559615,0.069503796,0.001592348,0.097364367,0.850648941,0.001573548,0.002097029,10.12881646,0.533095603
Goatgrass,plantsf,7.349062642,1.289525526,0.660124496,1.185839212,0.804020738,2.714132845,0.149194848,0.662414332,0.412634137,0.002008037,0.615021207,0.114709188,0.181328745,0.120777644,0.06829045,0.001495885,0.094733442,0.832383811,0.001561989,0.001895539,9.912092069,0.521689056
Goatgrass,plantsf,7.36131147,1.298811987,0.664417079,1.19263224,0.809741822,2.714411246,0.149994929,0.666666905,0.415613419,0.002064199,0.617137946,0.115572953,0.182605406,0.121523884,0.067082402,0.00194163,0.095682841,0.839001206,0.002222433,0.001747574,9.9588721,0.524151163
Goatgrass,plantsf,7.300328434,1.319128977,0.678222878,1.212798369,0.826808953,2.77814487,0.152961448,0.680799911,0.423118099,0.001806746,0.630899109,0.117971392,0.186132422,0.123858916,0.070077007,0.001726975,0.097553317,0.855435458,0.00182666,0.001455227,10.16072673,0.534775091
Goatgrass,plantsf,7.381462043,1.329172404,0.685443816,1.221035943,0.834203844,2.788025288,0.154613901,0.687137999,0.428375594,0.002469634,0.635800231,0.119201795,0.188503087,0.125134003,0.070946974,0.00131427,0.098762525,0.863702619,0.002038867,0.00143459,10.23731739,0.538806178
Goatgrass,plantsf,7.356799461,1.297547632,0.667005915,1.193274928,0.812008595,2.746735534,0.150777338,0.671121484,0.417645248,0.002422081,0.621534658,0.11625402,0.184053615,0.122079248,0.068427889,0.001287904,0.096515806,0.843875016,0.002061052,0.001883029,10.01651099,0.527184789
Goatgrass,plantsf,7.357543158,1.287530875,0.662898204,1.18834007,0.808310231,2.715062218,0.149709725,0.665855262,0.414178415,0.001640838,0.617660938,0.115410526,0.182384508,0.121152251,0.067933583,0.001752304,0.095546325,0.837149572,0.001442148,0.001841534,9.935799529,0.522936817
Goatgrass,plantsf,7.474931814,1.305556805,0.671933167,1.199385255,0.816039484,2.727942848,0.151738242,0.674661313,0.419934011,0.002430561,0.624350151,0.116834957,0.184507973,0.12284741,0.069083543,0.001512513,0.097105571,0.846163572,0.001453521,0.001591637,10.03507254,0.528161712
Goatgrass,plantsf,7.375819139,1.31993946,0.678397473,1.216517938,0.823775302,2.752817262,0.152887368,0.679204471,0.423688971,0.001912424,0.629907049,0.117723794,0.186170011,0.123808747,0.068879722,0.001197691,0.097642597,0.852961003,0.002004963,0.001640085,10.13107633,0.533214544
